Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2021-03-16 09:26:01;"The Bridge — W3D1";"Squat (Barbell)";10;98;kg;4;7;;;0;;;2h 3m
2021-03-16 09:26:01;"The Bridge — W3D1";"Bench Press (Barbell)";1;20;kg;5;;;;0;"";;2h 3m
2021-03-16 09:26:01;"The Bridge — W3D1";"Bench Press (Barbell)";2;32.5;kg;3;;;;0;;;2h 3m
2021-03-16 09:26:01;"The Bridge — W3D1";"Bench Press (Barbell)";3;45;kg;2;;;;0;;;2h 3m
2021-03-16 09:26:01;"The Bridge — W3D1";"Bench Press (Barbell)";4;60;kg;1;;;;0;;;2h 3m
2021-03-16 09:26:01;"The Bridge — W3D1";"Bench Press (Barbell)";5;67.5;kg;1;;;;0;;;2h 3m
2021-03-16 09:26:01;"The Bridge — W3D1";"Bench Press (Barbell)";6;68;kg;1;9;;;0;;;2h 3m
2021-03-16 09:26:01;"The Bridge — W3D1";"Bench Press (Barbell)";7;60;kg;4;10;;;0;;;2h 3m
2021-03-16 09:26:01;"The Bridge — W3D1";"Bench Press (Barbell)";8;53;kg;4;7;;;0;;;2h 3m
2021-03-16 09:26:01;"The Bridge — W3D1";"Bench Press (Barbell)";9;53;kg;4;8;;;0;;;2h 3m
2021-03-16 09:26:01;"The Bridge — W3D1";"Bench Press (Barbell)";10;53;kg;4;;;;0;;;2h 3m
2021-03-16 09:26:01;"The Bridge — W3D1";"Deadlift (Barbell)";1;80;kg;10;9;;;0;"";;2h 3m
2021-03-16 09:26:01;"The Bridge — W3D1";"Deadlift (Barbell)";2;90;kg;5;8;;;0;;;2h 3m
2021-03-16 09:26:01;"The Bridge — W3D1";"Bicep Curl (Barbell)";1;20;kg;10;;;;0;"";;2h 3m
2021-03-16 09:26:01;"The Bridge — W3D1";"Bicep Curl (Barbell)";2;20;kg;10;;;;0;;;2h 3m
2021-03-16 09:26:01;"The Bridge — W3D1";"Bicep Curl (Barbell)";3;20;kg;10;;;;0;;;2h 3m
2021-03-16 09:26:01;"The Bridge — W3D1";"Triceps Pushdown (Cable - Straight Bar)";1;40;kg;10;;;;0;"";;2h 3m
2021-03-16 09:26:01;"The Bridge — W3D1";"Triceps Pushdown (Cable - Straight Bar)";2;32;kg;10;;;;0;;;2h 3m
2021-03-16 09:26:01;"The Bridge — W3D1";"Triceps Pushdown (Cable - Straight Bar)";3;32;kg;15;;;;0;;;2h 3m
2021-03-18 09:48:09;"The Bridge — W3D2";"Bench Press (Barbell)";1;49;kg;8;;;;0;"8 ó menos = Mismo peso
9 ó 10 = +2kg
11 ó 12 = +4kg
12 ó más = +6kg";"";2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Bench Press (Barbell)";2;49;kg;8;;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Bench Press (Barbell)";3;49;kg;10;;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Squat (Barbell)";1;20;kg;5;;;;0;"4, 5: -5% from 5@9, 2x5";;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Squat (Barbell)";2;40;kg;3;;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Squat (Barbell)";3;57.5;kg;2;;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Squat (Barbell)";4;77.5;kg;1;;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Squat (Barbell)";5;85;kg;1;;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Squat (Barbell)";6;90;kg;5;7;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Squat (Barbell)";7;95;kg;5;8;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Squat (Barbell)";8;100;kg;5;9;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Squat (Barbell)";9;95;kg;5;9;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Squat (Barbell)";10;95;kg;5;8;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Overhead Press (Barbell)";1;50;kg;1;8;;;0;"";;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Overhead Press (Barbell)";2;52;kg;1;9;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Overhead Press (Barbell)";3;45;kg;4;9;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Overhead Press (Barbell)";4;40;kg;4;6;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Overhead Press (Barbell)";5;40;kg;4;6;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Pendlay Row (Barbell)";1;30;kg;10;7;;;0;"";;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Pendlay Row (Barbell)";2;35;kg;10;8;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Pendlay Row (Barbell)";3;35;kg;10;9;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Pendlay Row (Barbell)";4;35;kg;10;10;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Hammer Curl (Dumbbell)";1;10;kg;10;;;;0;"";;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Hammer Curl (Dumbbell)";2;10;kg;10;;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Hammer Curl (Dumbbell)";3;10;kg;10;;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Triceps Pushdown (Cable - Straight Bar)";1;40;kg;8;;;;0;"";;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Triceps Pushdown (Cable - Straight Bar)";2;40;kg;8;;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Triceps Pushdown (Cable - Straight Bar)";3;32;kg;8;;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Triceps Pushdown (Cable - Straight Bar)";4;25;kg;12;;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Lat Pulldown (Cable)";1;47;kg;5;;;;0;"";;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Lat Pulldown (Cable)";2;47;kg;5;;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Lat Pulldown (Cable)";3;47;kg;5;;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Lat Pulldown (Cable)";4;47;kg;5;;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Lat Pulldown (Cable)";5;47;kg;5;;;;0;;;2h 8m
2021-03-18 09:48:09;"The Bridge — W3D2";"Walking";1;;;;;2;km;30;"";;2h 8m
2021-03-21 10:08:37;"The Bridge — W3D3";"Bench Press (Barbell)";1;20;kg;5;;;;0;"";"";1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Bench Press (Barbell)";2;25;kg;3;;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Bench Press (Barbell)";3;35;kg;2;;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Bench Press (Barbell)";4;45;kg;1;;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Bench Press (Barbell)";5;50;kg;1;;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Bench Press (Barbell)";6;53;kg;6;7;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Bench Press (Barbell)";7;53;kg;6;6;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Bench Press (Barbell)";8;53;kg;8;9;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Deadlift (Barbell)";1;20;kg;5;;;;0;"";;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Deadlift (Barbell)";2;60;kg;3;;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Deadlift (Barbell)";3;87.5;kg;2;;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Deadlift (Barbell)";4;115;kg;1;;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Deadlift (Barbell)";5;120;kg;2;;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Deadlift (Barbell)";6;130;kg;1;;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Deadlift (Barbell)";7;134;kg;1;9;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Deadlift (Barbell)";8;117;kg;4;8;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Deadlift (Barbell)";9;105;kg;4;8;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Deadlift (Barbell)";10;105;kg;4;8;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Deadlift (Barbell)";11;105;kg;4;8;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Squat (Barbell)";1;60;kg;10;;;;0;"";;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Squat (Barbell)";2;60;kg;10;;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Squat (Barbell)";3;60;kg;10;;;;0;;;1h 52m
2021-03-21 10:08:37;"The Bridge — W3D3";"Walking";1;;;;;1,80;km;25;"";;1h 52m
2021-03-23 09:28:10;"The Bridge — W4D1";"Bench Press (Barbell)";1;20;kg;10;;;;0;"";"";1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Bench Press (Barbell)";2;30;kg;5;;;;0;;;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Bench Press (Barbell)";3;40;kg;3;;;;0;;;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Bench Press (Barbell)";4;50;kg;1;;;;0;;;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Bench Press (Barbell)";5;52;kg;1;;;;0;;;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Bench Press (Barbell)";6;56;kg;4;7;;;0;;;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Bench Press (Barbell)";7;56;kg;4;6;;;0;;;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Bench Press (Barbell)";8;56;kg;7;;;;0;;;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Squat (Barbell)";1;20;kg;10;;;;0;"";;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Squat (Barbell)";2;60;kg;4;;;;0;;;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Squat (Barbell)";3;80;kg;3;;;;0;;;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Squat (Barbell)";4;104;kg;2;;;;0;;;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Squat (Barbell)";5;120;kg;1;8;;;0;;;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Squat (Barbell)";6;108;kg;4;8;;;0;;;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Squat (Barbell)";7;97;kg;4;7;;;0;;;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Squat (Barbell)";8;97;kg;4;7;;;0;;;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Squat (Barbell)";9;97;kg;4;;;;0;;;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Deadlift (Barbell)";1;80;kg;5;;;;0;"";;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Deadlift (Barbell)";2;80;kg;5;;;;0;;;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Deadlift (Barbell)";3;80;kg;5;;;;0;;;1h 35m
2021-03-23 09:28:10;"The Bridge — W4D1";"Deadlift (Barbell)";4;60;kg;5;;;;0;;;1h 35m
2021-03-25 09:02:43;"The Bridge — W4D2";"Bench Press (Barbell)";1;52;kg;8;;;;0;"8 ó menos = Mismo peso
9 ó 10 = +2kg
11 ó 12 = +4kg
12 ó más = +6kg";"";2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Bench Press (Barbell)";2;52;kg;8;8;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Bench Press (Barbell)";3;52;kg;10;9;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Squat (Barbell)";1;20;kg;10;;;;0;"4, 5: -5% from 5@9, 2x5";;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Squat (Barbell)";2;40;kg;5;;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Squat (Barbell)";3;60;kg;3;;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Squat (Barbell)";4;80;kg;2;;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Squat (Barbell)";5;90;kg;1;;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Squat (Barbell)";6;93;kg;5;;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Squat (Barbell)";7;98;kg;5;;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Squat (Barbell)";8;103;kg;5;9;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Squat (Barbell)";9;98;kg;5;8;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Overhead Press (Barbell)";1;20;kg;10;;;;0;"";;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Overhead Press (Barbell)";2;33;kg;3;;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Overhead Press (Barbell)";3;43;kg;2;;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Overhead Press (Barbell)";4;50;kg;1;;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Overhead Press (Barbell)";5;53;kg;1;9;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Overhead Press (Barbell)";6;46;kg;4;8;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Overhead Press (Barbell)";7;43;kg;4;6;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Overhead Press (Barbell)";8;43;kg;4;7;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Overhead Press (Barbell)";9;43;kg;4;8;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Bent Over One Arm Row (Dumbbell)";1;22;kg;10;;;;0;"";;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Bent Over One Arm Row (Dumbbell)";2;22;kg;10;;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Bent Over One Arm Row (Dumbbell)";3;18;kg;6;;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Bent Over One Arm Row (Dumbbell)";4;18;kg;6;;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Bicep Curl (Barbell)";1;20;kg;8;;;;0;"";;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Bicep Curl (Barbell)";2;20;kg;10;;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Bicep Curl (Barbell)";3;20;kg;7;;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Bicep Curl (Barbell)";4;20;kg;7;;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Triceps Pushdown (Cable - Straight Bar)";1;32;kg;12;;;;0;"";;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Triceps Pushdown (Cable - Straight Bar)";2;32;kg;12;;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Triceps Pushdown (Cable - Straight Bar)";3;32;kg;11;;;;0;;;2h 12m
2021-03-25 09:02:43;"The Bridge — W4D2";"Triceps Pushdown (Cable - Straight Bar)";4;32;kg;19;;;;0;;;2h 12m
2021-03-28 10:23:04;"The Bridge — W4D3";"Bench Press (Barbell)";1;20;kg;10;;;;0;"";"";2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Bench Press (Barbell)";2;25;kg;5;;;;0;;;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Bench Press (Barbell)";3;35;kg;3;;;;0;;;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Bench Press (Barbell)";4;47.5;kg;2;;;;0;;;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Bench Press (Barbell)";5;52.5;kg;1;;;;0;;;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Bench Press (Barbell)";6;55;kg;6;;;;0;;;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Bench Press (Barbell)";7;55;kg;6;;;;0;;;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Bench Press (Barbell)";8;55;kg;7;10;;;0;;;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Squat (Barbell)";1;100;kg;3;8;;;0;"";;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Squat (Barbell)";2;105;kg;3;9;;;0;;;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Deadlift (Barbell)";1;20;kg;10;;;;0;"";;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Deadlift (Barbell)";2;60;kg;5;;;;0;;;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Deadlift (Barbell)";3;90;kg;3;;;;0;;;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Deadlift (Barbell)";4;110;kg;1;;;;0;;;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Deadlift (Barbell)";5;100;kg;4;;;;0;;;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Deadlift (Barbell)";6;100;kg;4;;;;0;;;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Deadlift (Barbell)";7;100;kg;4;;;;0;;;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Deadlift (Barbell)";8;100;kg;4;;;;0;;;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Bicep Curl (Barbell)";1;20;kg;12;;;;0;"";;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Bicep Curl (Barbell)";2;20;kg;12;;;;0;;;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Bicep Curl (Barbell)";3;25;kg;7;;;;0;;;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Triceps Pushdown (Cable - Straight Bar)";1;32;kg;12;;;;0;"";;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Triceps Pushdown (Cable - Straight Bar)";2;32;kg;12;;;;0;;;2h 1m
2021-03-28 10:23:04;"The Bridge — W4D3";"Triceps Pushdown (Cable - Straight Bar)";3;40;kg;15;;;;0;;;2h 1m
2021-03-30 09:22:27;"The Bridge — W5D1";"Bench Press (Barbell)";1;60;kg;4;;;;0;"";"";2h 11m
2021-03-30 09:22:27;"The Bridge — W5D1";"Bench Press (Barbell)";2;60;kg;4;;;;0;;;2h 11m
2021-03-30 09:22:27;"The Bridge — W5D1";"Bench Press (Barbell)";3;60;kg;5;;;;0;;;2h 11m
2021-03-30 09:22:27;"The Bridge — W5D1";"Squat (Barbell)";1;20;kg;10;;;;0;"";;2h 11m
2021-03-30 09:22:27;"The Bridge — W5D1";"Squat (Barbell)";2;60;kg;4;;;;0;;;2h 11m
2021-03-30 09:22:27;"The Bridge — W5D1";"Squat (Barbell)";3;80;kg;3;;;;0;;;2h 11m
2021-03-30 09:22:27;"The Bridge — W5D1";"Squat (Barbell)";4;104;kg;2;;;;0;;;2h 11m
2021-03-30 09:22:27;"The Bridge — W5D1";"Squat (Barbell)";5;117;kg;1;;;;0;;;2h 11m
2021-03-30 09:22:27;"The Bridge — W5D1";"Squat (Barbell)";6;124;kg;1;9;;;0;;;2h 11m
2021-03-30 09:22:27;"The Bridge — W5D1";"Squat (Barbell)";7;112;kg;3;9;;;0;;;2h 11m
2021-03-30 09:22:27;"The Bridge — W5D1";"Squat (Barbell)";8;100;kg;4;;;;0;;;2h 11m
2021-03-30 09:22:27;"The Bridge — W5D1";"Squat (Barbell)";9;100;kg;4;;;;0;;;2h 11m
2021-03-30 09:22:27;"The Bridge — W5D1";"Squat (Barbell)";10;100;kg;4;;;;0;;;2h 11m
2021-03-30 09:22:27;"The Bridge — W5D1";"Squat (Barbell)";11;100;kg;4;;;;0;;;2h 11m
2021-03-30 09:22:27;"The Bridge — W5D1";"Deadlift (Barbell)";1;80;kg;5;7;;;0;"";;2h 11m
2021-03-30 09:22:27;"The Bridge — W5D1";"Deadlift (Barbell)";2;85;kg;5;8;;;0;;;2h 11m
2021-03-30 09:22:27;"The Bridge — W5D1";"Deadlift (Barbell)";3;90;kg;5;9;;;0;;;2h 11m
2021-03-30 09:22:27;"The Bridge — W5D1";"Deadlift (Barbell)";4;85;kg;5;8;;;0;;;2h 11m
2021-03-30 09:22:27;"The Bridge — W5D1";"Deadlift (Barbell)";5;85;kg;5;8;;;0;;;2h 11m
2021-04-01 09:46:36;"The Bridge — W5D2";"Bench Press (Barbell)";1;54;kg;8;;;;0;"8 ó menos = Mismo peso
9 ó 10 = +2kg
11 ó 12 = +4kg
12 ó más = +6kg";"";1h 41m
2021-04-01 09:46:36;"The Bridge — W5D2";"Bench Press (Barbell)";2;54;kg;8;;;;0;;;1h 41m
2021-04-01 09:46:36;"The Bridge — W5D2";"Bench Press (Barbell)";3;54;kg;11;;;;0;;;1h 41m
2021-04-01 09:46:36;"The Bridge — W5D2";"Squat (Barbell)";1;20;kg;10;;;;0;"4, 5: -5% from 5@9, 2x5";;1h 41m
2021-04-01 09:46:36;"The Bridge — W5D2";"Squat (Barbell)";2;40;kg;5;;;;0;;;1h 41m
2021-04-01 09:46:36;"The Bridge — W5D2";"Squat (Barbell)";3;60;kg;3;;;;0;;;1h 41m
2021-04-01 09:46:36;"The Bridge — W5D2";"Squat (Barbell)";4;80;kg;2;;;;0;;;1h 41m
2021-04-01 09:46:36;"The Bridge — W5D2";"Squat (Barbell)";5;90;kg;1;;;;0;;;1h 41m
2021-04-01 09:46:36;"The Bridge — W5D2";"Squat (Barbell)";6;95;kg;5;;;;0;;;1h 41m
2021-04-01 09:46:36;"The Bridge — W5D2";"Squat (Barbell)";7;100;kg;5;9;;;0;;;1h 41m
2021-04-01 09:46:36;"The Bridge — W5D2";"Squat (Barbell)";8;95;kg;5;;;;0;;;1h 41m
2021-04-01 09:46:36;"The Bridge — W5D2";"Squat (Barbell)";9;95;kg;5;8;;;0;;;1h 41m
2021-04-01 09:46:36;"The Bridge — W5D2";"Overhead Press (Barbell)";1;20;kg;10;;;;0;"";;1h 41m
2021-04-01 09:46:36;"The Bridge — W5D2";"Overhead Press (Barbell)";2;33;kg;3;;;;0;;;1h 41m
2021-04-01 09:46:36;"The Bridge — W5D2";"Overhead Press (Barbell)";3;43;kg;2;;;;0;;;1h 41m
2021-04-01 09:46:36;"The Bridge — W5D2";"Overhead Press (Barbell)";4;50;kg;1;;;;0;;;1h 41m
2021-04-01 09:46:36;"The Bridge — W5D2";"Overhead Press (Barbell)";5;50;kg;1;;;;0;;;1h 41m
2021-04-03 10:29:25;"SBS — 1.1";"Bench Press (Barbell)";1;67;kg;1;;;;0;"";"";50m
2021-04-03 10:29:25;"SBS — 1.1";"Bench Press (Barbell)";2;45;kg;7;;;;0;;;50m
2021-04-03 10:29:25;"SBS — 1.1";"Bench Press (Barbell)";3;45;kg;7;;;;0;;;50m
2021-04-03 10:29:25;"SBS — 1.1";"Bench Press (Barbell)";4;45;kg;7;;;;0;;;50m
2021-04-03 10:29:25;"SBS — 1.1";"Bench Press (Barbell)";5;45;kg;7;;;;0;;;50m
2021-04-03 10:29:25;"SBS — 1.1";"Bench Press (Barbell)";6;45;kg;13;;;;0;;;50m
2021-04-03 10:29:25;"SBS — 1.1";"Stiff Leg Deadlift (Barbell)";1;90;kg;1;;;;0;"";;50m
2021-04-03 10:29:25;"SBS — 1.1";"Stiff Leg Deadlift (Barbell)";2;60;kg;7;;;;0;;;50m
2021-04-03 10:29:25;"SBS — 1.1";"Stiff Leg Deadlift (Barbell)";3;60;kg;7;;;;0;;;50m
2021-04-03 10:29:25;"SBS — 1.1";"Stiff Leg Deadlift (Barbell)";4;60;kg;7;;;;0;;;50m
2021-04-03 10:29:25;"SBS — 1.1";"Stiff Leg Deadlift (Barbell)";5;60;kg;7;;;;0;;;50m
2021-04-03 10:29:25;"SBS — 1.1";"Stiff Leg Deadlift (Barbell)";6;60;kg;10;;;;0;;;50m
2021-04-06 09:29:31;"SBS — 1.1";"Squat (Barbell)";1;20;kg;10;;;;0;"";"";1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Squat (Barbell)";2;57.5;kg;5;;;;0;;;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Squat (Barbell)";3;82.5;kg;3;;;;0;;;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Squat (Barbell)";4;107.5;kg;2;;;;0;;;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Squat (Barbell)";5;120;kg;1;10;;;0;;;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Squat (Barbell)";6;86;kg;5;;;;0;;;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Squat (Barbell)";7;86;kg;5;;;;0;;;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Squat (Barbell)";8;86;kg;5;;;;0;;;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Squat (Barbell)";9;86;kg;5;;;;0;;;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Squat (Barbell)";10;86;kg;11;;;;0;;;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Bench Press (Barbell)";1;65;kg;1;8;;;0;"";;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Bench Press (Barbell)";2;43;kg;7;;;;0;;;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Bench Press (Barbell)";3;43;kg;7;;;;0;;;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Bench Press (Barbell)";4;43;kg;7;;;;0;;;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Bench Press (Barbell)";5;43;kg;7;;;;0;;;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Bench Press (Barbell)";6;43;kg;15;;;;0;;;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Stiff Leg Deadlift (Barbell)";1;90;kg;1;;;;0;"";;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Stiff Leg Deadlift (Barbell)";2;60;kg;7;;;;0;;;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Stiff Leg Deadlift (Barbell)";3;60;kg;7;;;;0;;;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Stiff Leg Deadlift (Barbell)";4;60;kg;7;;;;0;;;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Stiff Leg Deadlift (Barbell)";5;60;kg;7;;;;0;;;1h 47m
2021-04-06 09:29:31;"SBS — 1.1";"Stiff Leg Deadlift (Barbell)";6;60;kg;15;;;;0;;;1h 47m
